,episode,round,state,action,reward,done,model
12650,37,186,[0.0992632  0.04521697],2.0,-1.0,False,Sarsa
12651,37,187,[0.1430902  0.04382701],2.0,-1.0,False,Sarsa
12652,37,188,[0.18564405 0.04255383],1.0,-1.0,False,Sarsa
12653,37,189,[0.22607566 0.04043163],1.0,-1.0,False,Sarsa
12654,37,190,[0.26456058 0.03848492],1.0,-1.0,False,Sarsa
12655,37,191,[0.30129245 0.03673185],1.0,-1.0,False,Sarsa
12656,37,192,[0.33647788 0.03518543],1.0,-1.0,False,Sarsa
12657,37,193,[0.37033245 0.03385458],1.0,-1.0,False,Sarsa
12658,37,194,[0.4030776  0.03274516],1.0,-1.0,False,Sarsa
12659,37,195,[0.43493843 0.03186082],2.0,-1.0,False,Sarsa
12660,37,196,[0.4671421  0.03220368],2.0,-1.0,False,Sarsa
12661,37,197,[0.4999244  0.03278228],2.0,-1.0,False,Sarsa
12662,37,198,[0.5335292  0.03360487],,-1.0,True,Sarsa
12663,38,0,[-0.46800712  0.        ],2.0,,False,Sarsa
12664,38,1,[-0.46742213  0.00058499],0.0,-1.0,False,Sarsa
12665,38,2,[-0.46825647 -0.00083434],1.0,-1.0,False,Sarsa
12666,38,3,[-0.46950397 -0.0012475 ],0.0,-1.0,False,Sarsa
12667,38,4,[-0.47215542 -0.00265144],0.0,-1.0,False,Sarsa
12668,38,5,[-0.47619113 -0.00403573],0.0,-1.0,False,Sarsa
12669,38,6,[-0.48158124 -0.00539009],0.0,-1.0,False,Sarsa
12670,38,7,[-0.48828563 -0.00670439],0.0,-1.0,False,Sarsa
12671,38,8,[-0.49625435 -0.00796874],2.0,-1.0,False,Sarsa
12672,38,9,[-0.503428  -0.0071736],2.0,-1.0,False,Sarsa
12673,38,10,[-0.50975275 -0.00632478],2.0,-1.0,False,Sarsa
12674,38,11,[-0.51518136 -0.0054286 ],0.0,-1.0,False,Sarsa
12675,38,12,[-0.5216731  -0.00649172],0.0,-1.0,False,Sarsa
12676,38,13,[-0.5291792  -0.00750617],0.0,-1.0,False,Sarsa
12677,38,14,[-0.53764355 -0.00846431],0.0,-1.0,False,Sarsa
12678,38,15,[-0.54700255 -0.00935901],0.0,-1.0,False,Sarsa
12679,38,16,[-0.5571862  -0.01018363],0.0,-1.0,False,Sarsa
12680,38,17,[-0.56811833 -0.01093215],0.0,-1.0,False,Sarsa
12681,38,18,[-0.5797176  -0.01159924],0.0,-1.0,False,Sarsa
12682,38,19,[-0.5918979  -0.01218034],2.0,-1.0,False,Sarsa
12683,38,20,[-0.6025696  -0.01067167],2.0,-1.0,False,Sarsa
12684,38,21,[-0.6116545  -0.00908491],0.0,-1.0,False,Sarsa
12685,38,22,[-0.62108666 -0.00943215],0.0,-1.0,False,Sarsa
12686,38,23,[-0.63079804 -0.00971137],0.0,-1.0,False,Sarsa
12687,38,24,[-0.6407192  -0.00992116],0.0,-1.0,False,Sarsa
12688,38,25,[-0.6507799  -0.01006072],2.0,-1.0,False,Sarsa
12689,38,26,[-0.65890974 -0.00812984],2.0,-1.0,False,Sarsa
12690,38,27,[-0.6650524  -0.00614265],2.0,-1.0,False,Sarsa
12691,38,28,[-0.6691657 -0.0041133],2.0,-1.0,False,Sarsa
12692,38,29,[-0.6712216  -0.00205592],2.0,-1.0,False,Sarsa
12693,38,30,[-6.7120618e-01  1.5409749e-05],2.0,-1.0,False,Sarsa
12694,38,31,[-0.6691196   0.00208664],2.0,-1.0,False,Sarsa
12695,38,32,[-0.6649759  0.0041437],2.0,-1.0,False,Sarsa
12696,38,33,[-0.65880334  0.00617253],2.0,-1.0,False,Sarsa
12697,38,34,[-0.65064436  0.00815898],2.0,-1.0,False,Sarsa
12698,38,35,[-0.64055544  0.01008892],2.0,-1.0,False,Sarsa
12699,38,36,[-0.6286072   0.01194821],2.0,-1.0,False,Sarsa
12700,38,37,[-0.6148844   0.01372281],2.0,-1.0,False,Sarsa
12701,38,38,[-0.59948546  0.01539893],2.0,-1.0,False,Sarsa
12702,38,39,[-0.5825223   0.01696318],0.0,-1.0,False,Sarsa
12703,38,40,[-0.5661195  0.0164028],2.0,-1.0,False,Sarsa
12704,38,41,[-0.5483987   0.01772084],1.0,-1.0,False,Sarsa
12705,38,42,[-0.53049195  0.01790667],0.0,-1.0,False,Sarsa
12706,38,43,[-0.5135336   0.01695837],2.0,-1.0,False,Sarsa
12707,38,44,[-0.4956507   0.01788289],2.0,-1.0,False,Sarsa
12708,38,45,[-0.4769772   0.01867353],2.0,-1.0,False,Sarsa
12709,38,46,[-0.45765218  0.019325  ],2.0,-1.0,False,Sarsa
12710,38,47,[-0.43781856  0.01983362],2.0,-1.0,False,Sarsa
12711,38,48,[-0.41762123  0.02019735],2.0,-1.0,False,Sarsa
12712,38,49,[-0.39720538  0.02041584],2.0,-1.0,False,Sarsa
12713,38,50,[-0.37671492  0.02049044],2.0,-1.0,False,Sarsa
12714,38,51,[-0.35629082  0.02042412],2.0,-1.0,False,Sarsa
12715,38,52,[-0.33606946  0.02022134],2.0,-1.0,False,Sarsa
12716,38,53,[-0.31618157  0.0198879 ],2.0,-1.0,False,Sarsa
12717,38,54,[-0.29675084  0.01943073],2.0,-1.0,False,Sarsa
12718,38,55,[-0.27789316  0.01885769],1.0,-1.0,False,Sarsa
12719,38,56,[-0.26071584  0.0171773 ],1.0,-1.0,False,Sarsa
12720,38,57,[-0.24531205  0.0154038 ],1.0,-1.0,False,Sarsa
12721,38,58,[-0.23176126  0.01355079],1.0,-1.0,False,Sarsa
12722,38,59,[-0.22013016  0.01163111],0.0,-1.0,False,Sarsa
12723,38,60,[-0.21147342  0.00865673],1.0,-1.0,False,Sarsa
12724,38,61,[-0.20483023  0.00664319],0.0,-1.0,False,Sarsa
12725,38,62,[-0.2012297   0.00360052],2.0,-1.0,False,Sarsa
12726,38,63,[-0.19868731  0.0025424 ],1.0,-1.0,False,Sarsa
12727,38,64,[-0.19821379  0.00047352],0.0,-1.0,False,Sarsa
12728,38,65,[-0.20081113 -0.00259735],2.0,-1.0,False,Sarsa
12729,38,66,[-0.20446838 -0.00365725],0.0,-1.0,False,Sarsa
12730,38,67,[-0.21116987 -0.00670148],2.0,-1.0,False,Sarsa
12731,38,68,[-0.21888624 -0.00771637],1.0,-1.0,False,Sarsa
12732,38,69,[-0.2285827  -0.00969646],2.0,-1.0,False,Sarsa
12733,38,70,[-0.23921402 -0.01063132],1.0,-1.0,False,Sarsa
12734,38,71,[-0.25172874 -0.01251472],2.0,-1.0,False,Sarsa
12735,38,72,[-0.26506382 -0.01333508],1.0,-1.0,False,Sarsa
12736,38,73,[-0.28014925 -0.01508545],0.0,-1.0,False,Sarsa
12737,38,74,[-0.29790252 -0.01775327],0.0,-1.0,False,Sarsa
12738,38,75,[-0.31822214 -0.02031959],2.0,-1.0,False,Sarsa
12739,38,76,[-0.33898643 -0.02076429],1.0,-1.0,False,Sarsa
12740,38,77,[-0.3610656  -0.02207918],0.0,-1.0,False,Sarsa
12741,38,78,[-0.38531604 -0.02425044],1.0,-1.0,False,Sarsa
12742,38,79,[-0.4105741  -0.02525807],1.0,-1.0,False,Sarsa
12743,38,80,[-0.43666372 -0.02608961],0.0,-1.0,False,Sarsa
12744,38,81,[-0.46439797 -0.02773425],0.0,-1.0,False,Sarsa
12745,38,82,[-0.4935739  -0.02917593],0.0,-1.0,False,Sarsa
12746,38,83,[-0.5239747  -0.03040081],0.0,-1.0,False,Sarsa
12747,38,84,[-0.5553727  -0.03139799],2.0,-1.0,False,Sarsa
12748,38,85,[-0.5855327  -0.03016005],0.0,-1.0,False,Sarsa
12749,38,86,[-0.61623096 -0.03069821],0.0,-1.0,False,Sarsa
12750,38,87,[-0.6472433  -0.03101238],0.0,-1.0,False,Sarsa
12751,38,88,[-0.6783495  -0.03110616],0.0,-1.0,False,Sarsa
12752,38,89,[-0.7093363  -0.03098678],0.0,-1.0,False,Sarsa
12753,38,90,[-0.740001   -0.03066472],0.0,-1.0,False,Sarsa
12754,38,91,[-0.77015436 -0.03015333],0.0,-1.0,False,Sarsa
12755,38,92,[-0.79962254 -0.02946823],0.0,-1.0,False,Sarsa
12756,38,93,[-0.8282492  -0.02862666],2.0,-1.0,False,Sarsa
12757,38,94,[-0.8538961  -0.02564685],1.0,-1.0,False,Sarsa
12758,38,95,[-0.87745166 -0.02355557],0.0,-1.0,False,Sarsa
12759,38,96,[-0.8998244  -0.02237277],0.0,-1.0,False,Sarsa
12760,38,97,[-0.92093754 -0.02111316],2.0,-1.0,False,Sarsa
12761,38,98,[-0.9387279  -0.01779037],2.0,-1.0,False,Sarsa
12762,38,99,[-0.9531495  -0.01442157],2.0,-1.0,False,Sarsa
12763,38,100,[-0.9641699  -0.01102041],1.0,-1.0,False,Sarsa
12764,38,101,[-0.9727675  -0.00859757],2.0,-1.0,False,Sarsa
12765,38,102,[-0.9779271  -0.00515963],1.0,-1.0,False,Sarsa
12766,38,103,[-0.98064053 -0.00271342],1.0,-1.0,False,Sarsa
12767,38,104,[-9.8090363e-01 -2.6308943e-04],0.0,-1.0,False,Sarsa
12768,38,105,[-0.979716    0.00118763],1.0,-1.0,False,Sarsa
12769,38,106,[-0.9760794   0.00363658],1.0,-1.0,False,Sarsa
12770,38,107,[-0.9699995   0.00607989],0.0,-1.0,False,Sarsa
12771,38,108,[-0.9624864   0.00751315],0.0,-1.0,False,Sarsa
12772,38,109,[-0.9535535   0.00893285],0.0,-1.0,False,Sarsa
12773,38,110,[-0.9432187   0.01033484],0.0,-1.0,False,Sarsa
12774,38,111,[-0.9315045   0.01171419],1.0,-1.0,False,Sarsa
12775,38,112,[-0.91743934  0.01406512],1.0,-1.0,False,Sarsa
12776,38,113,[-0.9010613   0.01637808],2.0,-1.0,False,Sarsa
12777,38,114,[-0.88141966  0.01964165],0.0,-1.0,False,Sarsa
12778,38,115,[-0.86058086  0.0208388 ],2.0,-1.0,False,Sarsa
12779,38,116,[-0.8366237   0.02395713],1.0,-1.0,False,Sarsa
12780,38,117,[-0.81064904  0.02597466],1.0,-1.0,False,Sarsa
12781,38,118,[-0.7827779   0.02787115],1.0,-1.0,False,Sarsa
12782,38,119,[-0.7531529   0.02962496],1.0,-1.0,False,Sarsa
12783,38,120,[-0.7219392   0.03121372],2.0,-1.0,False,Sarsa
12784,38,121,[-0.68832415  0.03361504],2.0,-1.0,False,Sarsa
12785,38,122,[-0.65252334  0.03580081],2.0,-1.0,False,Sarsa
12786,38,123,[-0.61477953  0.03774381],2.0,-1.0,False,Sarsa
12787,38,124,[-0.57536036  0.03941917],2.0,-1.0,False,Sarsa
12788,38,125,[-0.53455454  0.04080583],0.0,-1.0,False,Sarsa
12789,38,126,[-0.49466655  0.03988798],2.0,-1.0,False,Sarsa
12790,38,127,[-0.4539953   0.04067126],2.0,-1.0,False,Sarsa
12791,38,128,[-0.41284227  0.04115302],2.0,-1.0,False,Sarsa
12792,38,129,[-0.37150472  0.04133755],2.0,-1.0,False,Sarsa
12793,38,130,[-0.3302687   0.04123601],2.0,-1.0,False,Sarsa
12794,38,131,[-0.28940275  0.04086597],2.0,-1.0,False,Sarsa
12795,38,132,[-0.24915226  0.04025049],2.0,-1.0,False,Sarsa
12796,38,133,[-0.20973532  0.03941694],2.0,-1.0,False,Sarsa
12797,38,134,[-0.17133962  0.0383957 ],2.0,-1.0,False,Sarsa
12798,38,135,[-0.13412087  0.03721876],2.0,-1.0,False,Sarsa
12799,38,136,[-0.09820245  0.03591841],2.0,-1.0,False,Sarsa
12800,38,137,[-0.06367633  0.03452612],0.0,-1.0,False,Sarsa
12801,38,138,[-0.03260473  0.0310716 ],2.0,-1.0,False,Sarsa
12802,38,139,[-0.00302118  0.02958355],2.0,-1.0,False,Sarsa
12803,38,140,[0.02506247 0.02808365],2.0,-1.0,False,Sarsa
12804,38,141,[0.05165319 0.02659071],1.0,-1.0,False,Sarsa
12805,38,142,[0.07577386 0.02412067],0.0,-1.0,False,Sarsa
12806,38,143,[0.09645884 0.02068499],1.0,-1.0,False,Sarsa
12807,38,144,[0.11474778 0.01828893],0.0,-1.0,False,Sarsa
12808,38,145,[0.12968338 0.0149356 ],1.0,-1.0,False,Sarsa
12809,38,146,[0.1423058  0.01262243],0.0,-1.0,False,Sarsa
12810,38,147,[0.15165262 0.00934681],0.0,-1.0,False,Sarsa
12811,38,148,[0.15775374 0.00610111],2.0,-1.0,False,Sarsa
12812,38,149,[0.16262963 0.0048759 ],1.0,-1.0,False,Sarsa
12813,38,150,[0.16529723 0.00266759],0.0,-1.0,False,Sarsa
12814,38,151,[ 0.16476595 -0.00053127],0.0,-1.0,False,Sarsa
12815,38,152,[ 0.16103391 -0.00373203],0.0,-1.0,False,Sarsa
12816,38,153,[ 0.15408799 -0.00694593],0.0,-1.0,False,Sarsa
12817,38,154,[ 0.14390446 -0.01018354],1.0,-1.0,False,Sarsa
12818,38,155,[ 0.1314503  -0.01245416],1.0,-1.0,False,Sarsa
12819,38,156,[ 0.11668801 -0.01476228],2.0,-1.0,False,Sarsa
12820,38,157,[ 0.10057735 -0.01611066],0.0,-1.0,False,Sarsa
12821,38,158,[ 0.08107964 -0.01949771],0.0,-1.0,False,Sarsa
12822,38,159,[ 0.05815552 -0.02292412],2.0,-1.0,False,Sarsa
12823,38,160,[ 0.03376935 -0.02438617],0.0,-1.0,False,Sarsa
12824,38,161,[ 0.005896   -0.02787335],0.0,-1.0,False,Sarsa
12825,38,162,[-0.02547696 -0.03137296],0.0,-1.0,False,Sarsa
12826,38,163,[-0.06034262 -0.03486566],1.0,-1.0,False,Sarsa
12827,38,164,[-0.09766743 -0.03732481],1.0,-1.0,False,Sarsa
12828,38,165,[-0.1373857  -0.03971826],2.0,-1.0,False,Sarsa
12829,38,166,[-0.1783946  -0.04100891],0.0,-1.0,False,Sarsa
12830,38,167,[-0.22255395 -0.04415935],0.0,-1.0,False,Sarsa
12831,38,168,[-0.26967648 -0.04712253],1.0,-1.0,False,Sarsa
12832,38,169,[-0.3185245  -0.04884803],0.0,-1.0,False,Sarsa
12833,38,170,[-0.36981538 -0.05129088],0.0,-1.0,False,Sarsa
12834,38,171,[-0.42321914 -0.05340377],0.0,-1.0,False,Sarsa
12835,38,172,[-0.47836444 -0.05514529],0.0,-1.0,False,Sarsa
12836,38,173,[-0.534848   -0.05648351],0.0,-1.0,False,Sarsa
12837,38,174,[-0.5922471  -0.05739916],1.0,-1.0,False,Sarsa
12838,38,175,[-0.64913505 -0.05688793],0.0,-1.0,False,Sarsa
12839,38,176,[-0.70610356 -0.0569685 ],1.0,-1.0,False,Sarsa
12840,38,177,[-0.76177067 -0.05566709],0.0,-1.0,False,Sarsa
12841,38,178,[-0.8167996  -0.05502896],0.0,-1.0,False,Sarsa
12842,38,179,[-0.87090236 -0.05410274],2.0,-1.0,False,Sarsa
12843,38,180,[-0.9218467  -0.05094432],1.0,-1.0,False,Sarsa
12844,38,181,[-0.97046566 -0.04861902],0.0,-1.0,False,Sarsa
12845,38,182,[-1.0176506  -0.04718496],0.0,-1.0,False,Sarsa
12846,38,183,[-1.0633454  -0.04569478],0.0,-1.0,False,Sarsa
12847,38,184,[-1.1075431  -0.04419771],0.0,-1.0,False,Sarsa
12848,38,185,[-1.1502817  -0.04273856],0.0,-1.0,False,Sarsa
12849,38,186,[-1.1916388  -0.04135716],0.0,-1.0,False,Sarsa
12850,38,187,[-1.2  0. ],2.0,-1.0,False,Sarsa
12851,38,188,[-1.1967582  0.0032419],0.0,-1.0,False,Sarsa
12852,38,189,[-1.1922636   0.00449445],1.0,-1.0,False,Sarsa
12853,38,190,[-1.1855023   0.00676141],1.0,-1.0,False,Sarsa
12854,38,191,[-1.176453    0.00904929],2.0,-1.0,False,Sarsa
12855,38,192,[-1.1640893   0.01236368],0.0,-1.0,False,Sarsa
12856,38,193,[-1.1503778   0.01371153],2.0,-1.0,False,Sarsa
12857,38,194,[-1.133285    0.01709272],2.0,-1.0,False,Sarsa
12858,38,195,[-1.1127752  0.0205098],2.0,-1.0,False,Sarsa
12859,38,196,[-1.0888137   0.02396158],2.0,-1.0,False,Sarsa
12860,38,197,[-1.0613716   0.02744212],2.0,-1.0,False,Sarsa
12861,38,198,[-1.0304316   0.03093986],0.0,-1.0,False,Sarsa
12862,38,199,[-0.99799496  0.0324367 ],2.0,-1.0,False,Sarsa
12863,38,200,[-0.9620854   0.03590951],2.0,-1.0,False,Sarsa
12864,38,201,[-0.92275697  0.03932846],2.0,-1.0,False,Sarsa
12865,38,202,[-0.8801007   0.04265626],2.0,-1.0,False,Sarsa
12866,38,203,[-0.83425206  0.04584867],1.0,-1.0,False,Sarsa
12867,38,204,[-0.78639644  0.04785565],2.0,-1.0,False,Sarsa
12868,38,205,[-0.7357677  0.0506287],2.0,-1.0,False,Sarsa
12869,38,206,[-0.68265307  0.05311467],2.0,-1.0,False,Sarsa
12870,38,207,[-0.6273902   0.05526283],0.0,-1.0,False,Sarsa
12871,38,208,[-0.57236147  0.05502874],1.0,-1.0,False,Sarsa
12872,38,209,[-0.5169683   0.05539316],2.0,-1.0,False,Sarsa
12873,38,210,[-0.46062487  0.05634344],2.0,-1.0,False,Sarsa
12874,38,211,[-0.40375096  0.05687394],2.0,-1.0,False,Sarsa
12875,38,212,[-0.34675664  0.05699432],2.0,-1.0,False,Sarsa
12876,38,213,[-0.2900273   0.05672935],2.0,-1.0,False,Sarsa
12877,38,214,[-0.23390983  0.05611744],2.0,-1.0,False,Sarsa
12878,38,215,[-0.17870171  0.05520812],2.0,-1.0,False,Sarsa
12879,38,216,[-0.12464286  0.05405886],1.0,-1.0,False,Sarsa
12880,38,217,[-0.07291124  0.05173161],1.0,-1.0,False,Sarsa
12881,38,218,[-0.02362006  0.04929118],2.0,-1.0,False,Sarsa
12882,38,219,[0.02417739 0.04779745],2.0,-1.0,False,Sarsa
12883,38,220,[0.07048141 0.04630402],2.0,-1.0,False,Sarsa
12884,38,221,[0.11534112 0.0448597 ],2.0,-1.0,False,Sarsa
12885,38,222,[0.158849   0.04350788],1.0,-1.0,False,Sarsa
12886,38,223,[0.20013542 0.04128642],1.0,-1.0,False,Sarsa
12887,38,224,[0.23935908 0.03922366],1.0,-1.0,False,Sarsa
12888,38,225,[0.27670005 0.03734098],0.0,-1.0,False,Sarsa
12889,38,226,[0.31135404 0.03465397],1.0,-1.0,False,Sarsa
12890,38,227,[0.34452155 0.03316754],1.0,-1.0,False,Sarsa
12891,38,228,[0.3764097  0.03188814],1.0,-1.0,False,Sarsa
12892,38,229,[0.40722945 0.03081975],1.0,-1.0,False,Sarsa
12893,38,230,[0.43719405 0.0299646 ],2.0,-1.0,False,Sarsa
12894,38,231,[0.46751785 0.0303238 ],2.0,-1.0,False,Sarsa
12895,38,232,[0.498423   0.03090517],2.0,-1.0,False,Sarsa
12896,38,233,[0.53013957 0.03171653],,-1.0,True,Sarsa
12897,39,0,[-0.58063865  0.        ],2.0,,False,Sarsa
12898,39,1,[-0.5792129   0.00142571],1.0,-1.0,False,Sarsa
12899,39,2,[-0.577372    0.00184089],2.0,-1.0,False,Sarsa
12900,39,3,[-0.5741296   0.00324244],2.0,-1.0,False,Sarsa
12901,39,4,[-0.5695096   0.00461997],2.0,-1.0,False,Sarsa
12902,39,5,[-0.5635464   0.00596321],2.0,-1.0,False,Sarsa
12903,39,6,[-0.5562843   0.00726211],2.0,-1.0,False,Sarsa
12904,39,7,[-0.5477774   0.00850685],2.0,-1.0,False,Sarsa
12905,39,8,[-0.5380894   0.00968803],2.0,-1.0,False,Sarsa
12906,39,9,[-0.5272927   0.01079668],2.0,-1.0,False,Sarsa
12907,39,10,[-0.51546836  0.01182438],2.0,-1.0,False,Sarsa
12908,39,11,[-0.5027049   0.01276341],2.0,-1.0,False,Sarsa
12909,39,12,[-0.4890981   0.01360681],2.0,-1.0,False,Sarsa
12910,39,13,[-0.4747496   0.01434852],2.0,-1.0,False,Sarsa
12911,39,14,[-0.45976615  0.01498346],2.0,-1.0,False,Sarsa
12912,39,15,[-0.4442585   0.01550763],2.0,-1.0,False,Sarsa
12913,39,16,[-0.42834032  0.01591819],2.0,-1.0,False,Sarsa
12914,39,17,[-0.4121269   0.01621343],2.0,-1.0,False,Sarsa
12915,39,18,[-0.39573398  0.01639289],2.0,-1.0,False,Sarsa
12916,39,19,[-0.37927675  0.01645725],2.0,-1.0,False,Sarsa
12917,39,20,[-0.3628684   0.01640834],2.0,-1.0,False,Sarsa
12918,39,21,[-0.34661937  0.01624903],2.0,-1.0,False,Sarsa
12919,39,22,[-0.3306362   0.01598318],2.0,-1.0,False,Sarsa
12920,39,23,[-0.31502077  0.01561544],1.0,-1.0,False,Sarsa
12921,39,24,[-0.30086955  0.01415121],1.0,-1.0,False,Sarsa
12922,39,25,[-0.28826725  0.0126023 ],2.0,-1.0,False,Sarsa
12923,39,26,[-0.27628693  0.01198032],2.0,-1.0,False,Sarsa
12924,39,27,[-0.2649959   0.01129103],2.0,-1.0,False,Sarsa
12925,39,28,[-0.2544556  0.0105403],2.0,-1.0,False,Sarsa
12926,39,29,[-0.24472158  0.00973402],1.0,-1.0,False,Sarsa
12927,39,30,[-0.23684354  0.00787804],1.0,-1.0,False,Sarsa
12928,39,31,[-0.23086053  0.005983  ],1.0,-1.0,False,Sarsa
12929,39,32,[-0.22680153  0.004059  ],1.0,-1.0,False,Sarsa
12930,39,33,[-0.22468583  0.00211571],2.0,-1.0,False,Sarsa
12931,39,34,[-0.22352336  0.00116247],1.0,-1.0,False,Sarsa
12932,39,35,[-0.22431956 -0.0007962 ],0.0,-1.0,False,Sarsa
12933,39,36,[-0.22807072 -0.00375115],0.0,-1.0,False,Sarsa
12934,39,37,[-0.23475917 -0.00668845],1.0,-1.0,False,Sarsa
12935,39,38,[-0.24335282 -0.00859365],0.0,-1.0,False,Sarsa
12936,39,39,[-0.2548093  -0.01145648],0.0,-1.0,False,Sarsa
12937,39,40,[-0.26907024 -0.01426093],0.0,-1.0,False,Sarsa
12938,39,41,[-0.28605995 -0.01698972],0.0,-1.0,False,Sarsa
12939,39,42,[-0.3056842  -0.01962426],0.0,-1.0,False,Sarsa
12940,39,43,[-0.32782888 -0.02214467],2.0,-1.0,False,Sarsa
12941,39,44,[-0.35035884 -0.02252998],0.0,-1.0,False,Sarsa
12942,39,45,[-0.37513041 -0.02477157],0.0,-1.0,False,Sarsa
12943,39,46,[-0.40197906 -0.02684863],0.0,-1.0,False,Sarsa
12944,39,47,[-0.4307197  -0.02874067],0.0,-1.0,False,Sarsa
12945,39,48,[-0.461148   -0.03042828],0.0,-1.0,False,Sarsa
12946,39,49,[-0.49304193 -0.03189393],2.0,-1.0,False,Sarsa
12947,39,50,[-0.52416474 -0.03112279],0.0,-1.0,False,Sarsa
12948,39,51,[-0.55628324 -0.03211854],1.0,-1.0,False,Sarsa
12949,39,52,[-0.58815706 -0.0318738 ],1.0,-1.0,False,Sarsa
12950,39,53,[-0.6195497  -0.03139263],0.0,-1.0,False,Sarsa
12951,39,54,[-0.6512326 -0.0316829],0.0,-1.0,False,Sarsa
12952,39,55,[-0.6829815  -0.03174886],0.0,-1.0,False,Sarsa
12953,39,56,[-0.71458    -0.03159853],2.0,-1.0,False,Sarsa
12954,39,57,[-0.74382323 -0.02924326],0.0,-1.0,False,Sarsa
12955,39,58,[-0.7725324  -0.02870914],0.0,-1.0,False,Sarsa
12956,39,59,[-0.8005433 -0.0280109],0.0,-1.0,False,Sarsa
12957,39,60,[-0.82770795 -0.02716467],0.0,-1.0,False,Sarsa
12958,39,61,[-0.8538953  -0.02618734],0.0,-1.0,False,Sarsa
12959,39,62,[-0.87899137 -0.02509606],0.0,-1.0,False,Sarsa
12960,39,63,[-0.902899   -0.02390766],0.0,-1.0,False,Sarsa
12961,39,64,[-0.9255373  -0.02263827],2.0,-1.0,False,Sarsa
12962,39,65,[-0.9448402  -0.01930294],2.0,-1.0,False,Sarsa
12963,39,66,[-0.9607601  -0.01591989],0.0,-1.0,False,Sarsa
12964,39,67,[-0.9752636  -0.01450347],0.0,-1.0,False,Sarsa
12965,39,68,[-0.98832506 -0.01306146],2.0,-1.0,False,Sarsa
12966,39,69,[-0.9979254  -0.00960035],2.0,-1.0,False,Sarsa
12967,39,70,[-1.004053   -0.00612761],2.0,-1.0,False,Sarsa
12968,39,71,[-1.0067015  -0.00264852],0.0,-1.0,False,Sarsa
12969,39,72,[-1.0078685  -0.00116695],1.0,-1.0,False,Sarsa
12970,39,73,[-1.0065528   0.00131567],0.0,-1.0,False,Sarsa
12971,39,74,[-1.0037557   0.00279711],2.0,-1.0,False,Sarsa
12972,39,75,[-0.9974798  0.0062759],0.0,-1.0,False,Sarsa
12973,39,76,[-0.98973167  0.00774815],2.0,-1.0,False,Sarsa
12974,39,77,[-0.9785206   0.01121109],2.0,-1.0,False,Sarsa
12975,39,78,[-0.96386236  0.01465822],2.0,-1.0,False,Sarsa
12976,39,79,[-0.9457818   0.01808049],2.0,-1.0,False,Sarsa
12977,39,80,[-0.92431617  0.02146567],2.0,-1.0,False,Sarsa
12978,39,81,[-0.89951843  0.02479772],2.0,-1.0,False,Sarsa
12979,39,82,[-0.8714621   0.02805635],2.0,-1.0,False,Sarsa
12980,39,83,[-0.8402452   0.03121689],2.0,-1.0,False,Sarsa
12981,39,84,[-0.80599487  0.03425034],2.0,-1.0,False,Sarsa
12982,39,85,[-0.76887095  0.0371239 ],2.0,-1.0,False,Sarsa
12983,39,86,[-0.7290691   0.03980188],2.0,-1.0,False,Sarsa
12984,39,87,[-0.68682194  0.04224715],2.0,-1.0,False,Sarsa
12985,39,88,[-0.64239895  0.04442299],2.0,-1.0,False,Sarsa
12986,39,89,[-0.5961037   0.04629525],2.0,-1.0,False,Sarsa
12987,39,90,[-0.548269    0.04783476],2.0,-1.0,False,Sarsa
12988,39,91,[-0.49924934  0.04901961],2.0,-1.0,False,Sarsa
12989,39,92,[-0.44941217  0.04983716],2.0,-1.0,False,Sarsa
12990,39,93,[-0.39912683  0.05028534],2.0,-1.0,False,Sarsa
12991,39,94,[-0.3487535   0.05037334],2.0,-1.0,False,Sarsa
12992,39,95,[-0.29863217  0.05012131],2.0,-1.0,False,Sarsa
12993,39,96,[-0.24907291  0.04955927],1.0,-1.0,False,Sarsa
12994,39,97,[-0.2013476   0.04772531],2.0,-1.0,False,Sarsa
12995,39,98,[-0.15467991  0.0466677 ],2.0,-1.0,False,Sarsa
12996,39,99,[-0.10924784  0.04543207],1.0,-1.0,False,Sarsa
12997,39,100,[-0.0661827   0.04306514],1.0,-1.0,False,Sarsa
12998,39,101,[-0.02556844  0.04061425],2.0,-1.0,False,Sarsa
12999,39,102,[0.01355316 0.03912161],2.0,-1.0,False,Sarsa
13000,39,103,[0.05117683 0.03762367],2.0,-1.0,False,Sarsa
13001,39,104,[0.08732992 0.03615308],2.0,-1.0,False,Sarsa
13002,39,105,[0.1220683  0.03473839],2.0,-1.0,False,Sarsa
13003,39,106,[0.15547246 0.03340416],2.0,-1.0,False,Sarsa
13004,39,107,[0.18764365 0.03217119],2.0,-1.0,False,Sarsa
13005,39,108,[0.2187006  0.03105696],2.0,-1.0,False,Sarsa
13006,39,109,[0.24877663 0.03007602],1.0,-1.0,False,Sarsa
13007,39,110,[0.27701718 0.02824055],1.0,-1.0,False,Sarsa
13008,39,111,[0.30357248 0.0265553 ],2.0,-1.0,False,Sarsa
13009,39,112,[0.32959482 0.02602235],0.0,-1.0,False,Sarsa
13010,39,113,[0.35324293 0.02364809],1.0,-1.0,False,Sarsa
13011,39,114,[0.37566826 0.02242532],1.0,-1.0,False,Sarsa
13012,39,115,[0.39702013 0.0213519 ],2.0,-1.0,False,Sarsa
13013,39,116,[0.41844535 0.02142521],2.0,-1.0,False,Sarsa
