,episode,round,state,action,reward,done,model
4593,33,71,"[ 0.4531578   0.49818885  0.90859044 -0.6640095  -0.29781008  0.07264941
  0.          0.        ]",2.0,-1.5207637689713625,False,Sarsa
4594,33,72,"[ 0.46258068  0.48326242  0.93802154 -0.6625324  -0.29341286  0.08794507
  0.          0.        ]",1.0,-1.715817820640939,False,Sarsa
4595,33,73,"[ 0.4719223   0.46776897  0.9277967  -0.68733287 -0.2868516   0.13122477
  0.          0.        ]",3.0,0.4512218478578529,False,Sarsa
4596,33,74,"[ 0.48135835  0.45164633  0.9396063  -0.7157849  -0.28274933  0.08204587
  0.          0.        ]",3.0,-1.8329542000411994,False,Sarsa
4597,33,75,"[ 0.49086934  0.43489775  0.94903004 -0.74397904 -0.28062025  0.04258233
  0.          0.        ]",1.0,-1.8611553115809147,False,Sarsa
4598,33,76,"[ 0.5003139   0.4175782   0.94064486 -0.7690297  -0.27670848  0.0782354
  0.          0.        ]",2.0,-0.13666726697564854,False,Sarsa
4599,33,77,"[ 0.5098513   0.40036198  0.9500963  -0.7644798  -0.27297586  0.07465251
  0.          0.        ]",2.0,-0.032059720018980886,False,Sarsa
4600,33,78,"[ 0.5196587   0.3834609   0.97666377 -0.7504035  -0.26880065  0.0835049
  0.          0.        ]",2.0,-0.8574390977386657,False,Sarsa
4601,33,79,"[ 0.5296253   0.36689517  0.99263036 -0.73552173 -0.26468104  0.08239204
  0.          0.        ]",1.0,-0.11332491674470474,False,Sarsa
4602,33,80,"[ 0.53950757  0.34976184  0.98201495 -0.7603709  -0.25833     0.12702152
  0.          0.        ]",2.0,0.08389334869676304,False,Sarsa
4603,33,81,"[ 0.5495375   0.3333769   0.9971489  -0.7272056  -0.25238073  0.11898519
  0.          0.        ]",1.0,1.0987467642655246,False,Sarsa
4604,33,82,"[ 0.55950594  0.31642693  0.9893467  -0.7520653  -0.2447477   0.15266095
  0.          0.        ]",2.0,-0.12885452483780455,False,Sarsa
4605,33,83,"[ 0.5698434   0.30011424  1.0255116  -0.72366077 -0.23638247  0.16730453
  0.          0.        ]",3.0,-0.8281992503678908,False,Sarsa
4606,33,84,"[ 0.58024615  0.28318864  1.0336795  -0.75120324 -0.22968473  0.13395484
  0.          0.        ]",3.0,-1.7901209864573662,False,Sarsa
4607,33,85,"[ 0.59074086  0.26563612  1.0452195  -0.7794536  -0.22537345  0.08622529
  0.          0.        ]",3.0,-2.408438773097059,False,Sarsa
4608,33,86,"[ 0.60132104  0.24746026  1.0559418  -0.8074999  -0.22327156  0.04203753
  0.          0.        ]",3.0,-2.6188881619658546,False,Sarsa
4609,33,87,"[ 0.61197054  0.22865374  1.0646862  -0.83580714 -0.2230148   0.00513532
  0.          0.        ]",2.0,-2.733690996470442,False,Sarsa
4610,33,88,"[ 0.62267244  0.20977214  1.0700641  -0.8391608  -0.22287852  0.00272563
  0.          0.        ]",2.0,-1.2930920603943605,False,Sarsa
4611,33,89,"[ 6.3356495e-01  1.9179311e-01  1.0892907e+00 -7.9907382e-01
 -2.2290532e-01 -5.3687050e-04  0.0000000e+00  0.0000000e+00]",2.0,0.0983239125167586,False,Sarsa
4612,33,90,"[ 0.64454097  0.17461504  1.0981945  -0.7635607  -0.22351053 -0.01210418
  0.          0.        ]",2.0,0.3974983542224038,False,Sarsa
4613,33,91,"[ 0.6556673   0.15811051  1.1134179  -0.7336542  -0.22430736 -0.01593645
  0.          0.        ]",1.0,-0.632449602602992,False,Sarsa
4614,33,92,"[ 0.6667112   0.14102942  1.1030807  -0.75895816 -0.2229715   0.0267172
  0.          0.        ]",2.0,-1.1525945738279109,False,Sarsa
4615,33,93,"[ 0.67778623  0.12429465  1.1066797  -0.7436428  -0.22214052  0.01661958
  0.          0.        ]",1.0,-0.4158099358256379,False,Sarsa
4616,33,94,"[ 0.68877965  0.10698875  1.0964015  -0.7687116  -0.21916872  0.05943552
  0.          0.        ]",2.0,-1.0992587042377113,False,Sarsa
4617,33,95,"[ 0.6999506   0.09036327  1.1142204  -0.7384828  -0.21625258  0.05832317
  0.          0.        ]",1.0,-0.6498116295707519,False,Sarsa
4618,33,96,"[ 0.711059    0.07315916  1.1063249  -0.76397306 -0.21169665  0.09111777
  0.          0.        ]",2.0,-1.2542257689075018,False,Sarsa
4619,33,97,"[ 0.72238696  0.05636789  1.1279447  -0.7455919  -0.20680335  0.09786602
  0.          0.        ]",1.0,-1.5500068576355261,False,Sarsa
4620,33,98,"[ 0.7336338   0.03899089  1.1177866  -0.7713622  -0.19984971  0.13907245
  0.          0.        ]",0.0,-0.9439830985174058,False,Sarsa
4621,33,99,"[ 0.7448807   0.02101458  1.1177853  -0.7980327  -0.19289607  0.13907202
  0.          0.        ]",2.0,-1.887659281380195,False,Sarsa
4622,33,100,"[ 0.75612944  0.00317778  1.1184003  -0.7919137  -0.18637025  0.1305162
  0.          0.        ]",2.0,-0.4388735447598037,False,Sarsa
4623,33,101,"[ 0.7673046  -0.01468072  1.1116759  -0.7929885  -0.18051007  0.11720365
  0.          0.        ]",2.0,-0.35900735485028007,False,Sarsa
4624,33,102,"[ 0.77846986 -0.03171053  1.1115063  -0.75627977 -0.17548549  0.10049198
  0.          0.        ]",2.0,1.1479667450644058,False,Sarsa
4625,33,103,"[ 0.7898966  -0.04793099  1.1372235  -0.7202752  -0.17002757  0.10915841
  0.          0.        ]",0.0,-1.1511206416997368,False,Sarsa
4626,33,104,"[ 0.8013231  -0.06475106  1.1372229  -0.74694437 -0.16456968  0.10915761
  0.          0.        ]",0.0,-2.15834538229052,False,Sarsa
4627,33,105,"[ 0.81275004 -0.08217072  1.1372222  -0.7736135  -0.15911178  0.10915764
  0.          0.        ]",0.0,-2.2321501844498925,False,Sarsa
4628,33,106,"[ 0.8241768  -0.10018998  1.1372216  -0.8002826  -0.15365392  0.10915742
  0.          1.        ]",2.0,7.693228784972177,False,Sarsa
4629,33,107,"[ 0.83552265 -0.1170934   1.1460993  -0.75279254 -0.16817084 -0.29401234
  0.          1.        ]",3.0,-1.1594528932400465,False,Sarsa
4630,33,108,"[ 0.84677446 -0.13401556  1.1619483  -0.75663376 -0.20463976 -0.72884053
  0.          1.        ]",0.0,-6.5761756206957775,False,Sarsa
4631,33,109,"[ 0.85788286 -0.15093254  1.1661458  -0.7604994  -0.26043126 -1.1154668
  0.          1.        ]",1.0,-7.516372397829343,False,Sarsa
4632,33,110,"[ 0.86880034 -0.16778779  1.1630471  -0.763543   -0.33388248 -1.4688765
  1.          1.        ]",2.0,1.3380103486374264,False,Sarsa
4633,33,111,"[ 0.8802368  -0.18281107  1.2146437  -0.68624276 -0.4073781  -1.4676535
  1.          1.        ]",2.0,-9.446984930543625,False,Sarsa
4634,33,112,"[ 0.89225256 -0.19606346  1.2653004  -0.60907656 -0.476791   -1.3880466
  1.          1.        ]",3.0,-9.610338474245612,False,Sarsa
4635,33,113,"[ 0.9045698  -0.20918761  1.2891827  -0.6046566  -0.5415778  -1.2955363
  1.          1.        ]",3.0,-9.966359626560203,False,Sarsa
4636,33,114,"[ 0.9184364  -0.219607    1.3904012  -0.46752605 -0.5478309  -0.15015209
  1.          1.        ]",,-100.0,True,Sarsa
4637,34,0,"[-0.00236073  1.4126542  -0.23913118  0.07706416  0.00274226  0.0541668
  0.          0.        ]",3.0,,False,Sarsa
4638,34,1,"[-0.00463791  1.4138062  -0.22829993  0.05120432  0.00331172  0.01139068
  0.          0.        ]",3.0,1.5243246218961997,False,Sarsa
4639,34,2,"[-0.00685577  1.4143547  -0.22085115  0.02437398  0.00238691 -0.01849774
  0.          0.        ]",3.0,1.1846912864800754,False,Sarsa
4640,34,3,"[-8.9958189e-03  1.4142996e+00 -2.1109533e-01 -2.4496366e-03
 -4.9314194e-04 -5.7606589e-02  0.0000000e+00  0.0000000e+00]",3.0,1.2719394792029857,False,Sarsa
4641,34,4,"[-0.01104355  1.4136566  -0.1995121  -0.02858541 -0.0056931  -0.10400858
  0.          0.        ]",3.0,0.46885808707065846,False,Sarsa
4642,34,5,"[-0.01299887  1.4124049  -0.18791819 -0.05568463 -0.01321406 -0.15043326
  0.          0.        ]",0.0,-0.1031399166597555,False,Sarsa
4643,34,6,"[-0.0149538   1.4105538  -0.18789572 -0.08235659 -0.02073332 -0.15039924
  0.          0.        ]",0.0,-1.484483451993782,False,Sarsa
4644,34,7,"[-0.01690865  1.4081033  -0.18787357 -0.10902891 -0.02825187 -0.15038508
  0.          0.        ]",0.0,-1.7156456127736703,False,Sarsa
4645,34,8,"[-0.0188632   1.4050539  -0.18785171 -0.13570128 -0.03576925 -0.15036175
  0.          0.        ]",0.0,-1.901394400478523,False,Sarsa
4646,34,9,"[-0.02081747  1.4014049  -0.18782975 -0.16237378 -0.04328545 -0.15033783
  0.          0.        ]",0.0,-2.0440565635444727,False,Sarsa
4647,34,10,"[-0.02277145  1.3971568  -0.18780789 -0.18904647 -0.05080044 -0.15031397
  0.          0.        ]",0.0,-2.149098500021438,False,Sarsa
4648,34,11,"[-0.02472525  1.3923092  -0.18778615 -0.2157194  -0.05831425 -0.15029027
  0.          0.        ]",0.0,-2.222684596763713,False,Sarsa
4649,34,12,"[-0.02667885  1.3868625  -0.18776454 -0.24239251 -0.0658269  -0.15026672
  0.          0.        ]",0.0,-2.2708601797660037,False,Sarsa
4650,34,13,"[-0.02863207  1.3808165  -0.18774305 -0.26906583 -0.07333837 -0.15024322
  0.          0.        ]",0.0,-2.2986972162359223,False,Sarsa
4651,34,14,"[-0.030585    1.3741713  -0.1877217  -0.29573932 -0.08084867 -0.15021981
  0.          0.        ]",1.0,-2.310455180930802,False,Sarsa
4652,34,15,"[-0.03262568  1.3669434  -0.1987437  -0.3215296  -0.08612494 -0.10553502
  0.          0.        ]",0.0,-2.610530945690327,False,Sarsa
4653,34,16,"[-0.03466606  1.3591161  -0.19872943 -0.34820136 -0.09140135 -0.10553779
  0.          0.        ]",1.0,-2.042755703325952,False,Sarsa
4654,34,17,"[-0.03678923  1.350692   -0.20910804 -0.37460074 -0.09459317 -0.0638422
  0.          0.        ]",0.0,-2.3218492772355988,False,Sarsa
4655,34,18,"[-0.03891239  1.3416681  -0.20909998 -0.40127075 -0.09778539 -0.06384997
  0.          0.        ]",1.0,-1.770198583607879,False,Sarsa
4656,34,19,"[-0.04111137  1.3320593  -0.21863298 -0.42714697 -0.09904462 -0.02518676
  0.          0.        ]",1.0,-1.9386123759536804,False,Sarsa
4657,34,20,"[-0.04337253  1.3218607  -0.22644246 -0.45325053 -0.09872588  0.0063754
  0.          0.        ]",2.0,-1.6678747328586485,False,Sarsa
4658,34,21,"[-0.04542427  1.3123025  -0.20608982 -0.42475593 -0.0978163   0.0181933
  0.          0.        ]",2.0,4.194812015881166,False,Sarsa
4659,34,22,"[-0.04737473  1.302803   -0.19622567 -0.42211768 -0.09663747  0.02357871
  0.          0.        ]",2.0,1.4218636120417727,False,Sarsa
4660,34,23,"[-0.0491415   1.2940822  -0.17831276 -0.38749346 -0.09502254  0.03230172
  0.          0.        ]",2.0,4.620953729276789,False,Sarsa
4661,34,24,"[-0.05068865  1.2854254  -0.1571649  -0.3845887  -0.09258883  0.04867853
  0.          0.        ]",2.0,1.911343469780843,False,Sarsa
4662,34,25,"[-0.05231781  1.2776994  -0.16456078 -0.34327623 -0.09097052  0.03236667
  0.          0.        ]",1.0,4.105336059741387,False,Sarsa
4663,34,26,"[-0.05402279  1.2693865  -0.1740684  -0.36924604 -0.08743207  0.07076912
  0.          0.        ]",2.0,-1.606363116139845,False,Sarsa
4664,34,27,"[-0.05565529  1.2610662  -0.1669986  -0.36958042 -0.08371933  0.07425473
  0.          0.        ]",2.0,1.1614002059568065,False,Sarsa
4665,34,28,"[-0.05731926  1.2528161  -0.16982129 -0.3664826  -0.08032449  0.06789689
  0.          0.        ]",2.0,1.0204386644273995,False,Sarsa
4666,34,29,"[-0.05904036  1.2445344  -0.17513062 -0.3679137  -0.07733406  0.05980843
  0.          0.        ]",2.0,0.46304891356397776,False,Sarsa
4667,34,30,"[-0.06055822  1.236311   -0.15560235 -0.36529663 -0.07356352  0.07541106
  0.          0.        ]",3.0,1.9324330201479085,False,Sarsa
4668,34,31,"[-0.06200991  1.2274834  -0.14729008 -0.39223287 -0.0714606   0.04205861
  0.          0.        ]",2.0,-1.1372385842481367,False,Sarsa
4669,34,32,"[-0.06342983  1.2193637  -0.1439723  -0.36078385 -0.06949946  0.03922261
  0.          0.        ]",3.0,3.752414842880211,False,Sarsa
4670,34,33,"[-0.06476621  1.2106234  -0.13347755 -0.38846532 -0.06966169 -0.00324456
  0.          0.        ]",0.0,-1.4112303101180703,False,Sarsa
4671,34,34,"[-0.0661026   1.2012832  -0.13347755 -0.415132   -0.06982393 -0.00324455
  0.          0.        ]",1.0,-1.6213693822306823,False,Sarsa
4672,34,35,"[-0.06750135  1.1913452  -0.14128546 -0.44161695 -0.06842154  0.02804765
  0.          0.        ]",1.0,-1.6657310371339793,False,Sarsa
4673,34,36,"[-0.06897354  1.1808224  -0.15052631 -0.46753663 -0.06515352  0.06536037
  0.          0.        ]",2.0,-1.4114772137657485,False,Sarsa
4674,34,37,"[-0.0704505   1.1706338  -0.15078707 -0.45269433 -0.06209509  0.06116867
  0.          0.        ]",2.0,2.416593599197694,False,Sarsa
4675,34,38,"[-0.07187223  1.1611917  -0.1452662  -0.41952795 -0.05903985  0.06110464
  0.          0.        ]",2.0,4.25736001044491,False,Sarsa
4676,34,39,"[-0.07341413  1.1526748  -0.15644059 -0.37843937 -0.05681745  0.0444479
  0.          0.        ]",2.0,4.209234864409564,False,Sarsa
4677,34,40,"[-0.07493029  1.1448075  -0.15376452 -0.34958324 -0.05469521  0.04244485
  0.          0.        ]",2.0,3.446956914643107,False,Sarsa
4678,34,41,"[-0.07645588  1.1369764  -0.15455285 -0.34796748 -0.05272388  0.0394265
  0.          0.        ]",2.0,0.7843357666958866,False,Sarsa
4679,34,42,"[-0.07778778  1.1298285  -0.1358766  -0.3175994  -0.05006645  0.05314835
  0.          0.        ]",2.0,4.200067281526583,False,Sarsa
4680,34,43,"[-0.0790122   1.1231284  -0.1254676  -0.29767603 -0.04707444  0.05984025
  0.          0.        ]",2.0,2.8997804199178576,False,Sarsa
4681,34,44,"[-0.08032408  1.1168154  -0.13366526 -0.28050125 -0.04463029  0.04888289
  0.          0.        ]",2.0,1.7964801891161926,False,Sarsa
4682,34,45,"[-0.08142929  1.1111382  -0.1137802  -0.25223678 -0.04140068  0.06459215
  0.          0.        ]",3.0,3.9821009647379926,False,Sarsa
4683,34,46,"[-0.08246183  1.1048683  -0.10469216 -0.2786274  -0.03998518  0.02831016
  0.          0.        ]",2.0,-1.3643068963093288,False,Sarsa
4684,34,47,"[-0.08333616  1.0987929  -0.08949845 -0.26996213 -0.03793582  0.04098699
  0.          0.        ]",2.0,1.8278084432883872,False,Sarsa
4685,34,48,"[-0.08400793  1.0929313  -0.07010924 -0.26045078 -0.03504619  0.05779273
  0.          0.        ]",3.0,2.037205354158357,False,Sarsa
4686,34,49,"[-0.08459167  1.0864639  -0.05906285 -0.2874193  -0.03437141  0.01349565
  0.          0.        ]",2.0,-1.6925315457519037,False,Sarsa
4687,34,50,"[-0.0852191   1.0803568  -0.06311528 -0.27141538 -0.03400016  0.00742521
  0.          0.        ]",2.0,1.8178387881159608,False,Sarsa
4688,34,51,"[-8.5917473e-02  1.0744245e+00 -6.9795243e-02 -2.6366094e-01
 -3.4038287e-02 -7.6260522e-04  0.0000000e+00  0.0000000e+00]",3.0,0.873504683724758,False,Sarsa
4689,34,52,"[-0.08655538  1.0678775  -0.06220434 -0.2910152  -0.03560459 -0.03132634
  0.          0.        ]",3.0,-2.0238145389683653,False,Sarsa
4690,34,53,"[-0.08709459  1.0607221  -0.04981336 -0.31812143 -0.03965675 -0.08104304
  0.          0.        ]",3.0,-2.1673097204829035,False,Sarsa
4691,34,54,"[-0.08753681  1.0529733  -0.03767259 -0.34458098 -0.04613522 -0.12956932
  0.          0.        ]",0.0,-2.372874157945516,False,Sarsa
4692,34,55,"[-0.08797903  1.044625   -0.03767281 -0.37125114 -0.05261367 -0.12956893
  0.          0.        ]",1.0,-2.4719554377795703,False,Sarsa
4693,34,56,"[-0.0885006   1.0356908  -0.04762824 -0.3972418  -0.05708765 -0.08947948
  0.          0.        ]",1.0,-2.284499021472071,False,Sarsa
4694,34,57,"[-0.08908729  1.0261681  -0.05580611 -0.4233335  -0.05991411 -0.05652914
  0.          0.        ]",2.0,-2.0598402701111227,False,Sarsa
4695,34,58,"[-0.08954839  1.0171702  -0.0436281  -0.40001205 -0.06236874 -0.04909251
  0.          0.        ]",2.0,2.808070804356288,False,Sarsa
4696,34,59,"[-0.09011517  1.0087653  -0.05347596 -0.37368652 -0.06554114 -0.06344771
  0.          0.        ]",1.0,2.704025801853601,False,Sarsa
4697,34,60,"[-0.09076881  0.9997789  -0.06438692 -0.3994439  -0.06651058 -0.01938852
  0.          0.        ]",1.0,-1.9484280184571776,False,Sarsa
4698,34,61,"[-0.09151278  0.99020547 -0.07572594 -0.42542115 -0.06519687  0.02627414
  0.          0.        ]",2.0,-1.7029024053263118,False,Sarsa
4699,34,62,"[-0.09206019  0.98063666 -0.05686793 -0.4251931  -0.06309753  0.04198669
  0.          0.        ]",2.0,1.1705281555234535,False,Sarsa
4700,34,63,"[-0.0925457   0.97188234 -0.0506735  -0.38899314 -0.06098704  0.0422097
  0.          0.        ]",2.0,4.447955958340867,False,Sarsa
4701,34,64,"[-0.09299412  0.96321917 -0.04702956 -0.38494486 -0.0588365   0.04301088
  0.          0.        ]",2.0,1.2204124037615258,False,Sarsa
4702,34,65,"[-0.09327994  0.95475614 -0.03136408 -0.37602842 -0.05607945  0.05514082
  0.          0.        ]",1.0,1.8625736875982113,False,Sarsa
4703,34,66,"[-0.09363794  0.94569886 -0.04042479 -0.40238234 -0.05150409  0.09150721
  0.          0.        ]",1.0,-1.3819584532024283,False,Sarsa
4704,34,67,"[-0.09407606  0.93605334 -0.05049956 -0.42847043 -0.04490251  0.1320319
  0.          0.        ]",3.0,-1.117227841441461,False,Sarsa
4705,34,68,"[-0.09444761  0.92580503 -0.04214412 -0.4553402  -0.03997598  0.09853056
  0.          0.        ]",3.0,-1.10649799110456,False,Sarsa
4706,34,69,"[-0.09475355  0.91495085 -0.03390595 -0.48231742 -0.03670267  0.06546649
  0.          0.        ]",1.0,-1.2482046383225327,False,Sarsa
4707,34,70,"[-0.09515028  0.90350074 -0.0452979  -0.5087634  -0.03114641  0.11112511
  0.          0.        ]",3.0,-1.06650258977612,False,Sarsa
4708,34,71,"[-0.09546232  0.89143914 -0.03467004 -0.536009   -0.02772435  0.0684411
  0.          0.        ]",3.0,-1.1269866392300958,False,Sarsa
4709,34,72,"[-0.09569807  0.8787682  -0.02510306 -0.56312096 -0.02622219  0.03004355
  0.          0.        ]",3.0,-1.2776594748886498,False,Sarsa
4710,34,73,"[-0.09586716  0.8655009  -0.016727   -0.5896631  -0.02639561 -0.00346866
  0.          0.        ]",1.0,-1.3523943180142612,False,Sarsa
4711,34,74,"[-0.09609775  0.8516327  -0.02445626 -0.6163379  -0.02502179  0.02747682
  0.          0.        ]",1.0,-1.209208991939987,False,Sarsa
4712,34,75,"[-0.09641342  0.83717453 -0.03512221 -0.6425301  -0.02150809  0.07027383
  0.          0.        ]",2.0,-0.9123266605743072,False,Sarsa
4713,34,76,"[-0.09656362  0.822883   -0.01929833 -0.6351282  -0.01728009  0.08455985
  0.          0.        ]",0.0,2.347451824066707,False,Sarsa
4714,34,77,"[-0.09671374  0.8079915  -0.01929838 -0.66179633 -0.01305211  0.08455974
  0.          0.        ]",2.0,-0.7657996166524583,False,Sarsa
4715,34,78,"[-0.0968214   0.7932989  -0.01520933 -0.6529732  -0.00865957  0.08785073
  0.          0.        ]",2.0,2.489344948715183,False,Sarsa
4716,34,79,"[-0.0968072   0.77902883 -0.00357361 -0.6342014  -0.0037312   0.09856732
  0.          0.        ]",2.0,3.503195256669284,False,Sarsa
4717,34,80,"[-9.6923634e-02  7.6515055e-01 -1.6009538e-02 -6.1681372e-01
  5.8137818e-04  8.6251631e-02  0.0000000e+00  0.0000000e+00]",3.0,3.1095666584443054,False,Sarsa
4718,34,81,"[-0.09695224  0.75066864 -0.00500193 -0.6436384   0.00268954  0.0421633
  0.          0.        ]",2.0,-1.4683234931079585,False,Sarsa
4719,34,82,"[-0.09699611  0.73649985 -0.00645952 -0.6297303   0.00473469  0.04090332
  0.          0.        ]",2.0,2.2893351214600957,False,Sarsa
4720,34,83,"[-0.09721155  0.72269225 -0.02282609 -0.6136781   0.00600004  0.02530682
  0.          0.        ]",3.0,2.5054055480738215,False,Sarsa
4721,34,84,"[-0.09733753  0.7082797  -0.01160159 -0.6405489   0.00501801 -0.01964064
  0.          0.        ]",2.0,-1.160527338025928,False,Sarsa
4722,34,85,"[-0.09744234  0.69404    -0.00959582 -0.6328758   0.00414568 -0.01744639
  0.          0.        ]",2.0,1.9667610499783563,False,Sarsa
4723,34,86,"[-0.09767266  0.6805594  -0.02158292 -0.59913296  0.00270948 -0.02872391
  0.          0.        ]",3.0,4.517756771187362,False,Sarsa
4724,34,87,"[-0.09781837  0.6664807  -0.01096054 -0.6257196  -0.00085408 -0.07127126
  0.          0.        ]",2.0,-1.0826801107688755,False,Sarsa
4725,34,88,"[-0.09797859  0.65253085 -0.01234273 -0.6200034  -0.00448691 -0.07265656
  0.          0.        ]",1.0,1.28316845147246,False,Sarsa
4726,34,89,"[-0.09820938  0.63799167 -0.02119786 -0.64619243 -0.00634556 -0.03717306
  0.          0.        ]",2.0,-1.4233154789756373,False,Sarsa
4727,34,90,"[-0.09854145  0.62369746 -0.03083156 -0.63531137 -0.00868933 -0.04687535
  0.          0.        ]",2.0,1.9209539153314636,False,Sarsa
4728,34,91,"[-0.09881707  0.609487   -0.02543885 -0.6315852  -0.01079076 -0.0420286
  0.          0.        ]",2.0,1.284861476463658,False,Sarsa
4729,34,92,"[-0.0989335   0.59623826 -0.01020158 -0.5888443  -0.01220755 -0.02833585
  0.          0.        ]",1.0,5.180304752309351,False,Sarsa
4730,34,93,"[-0.09913711  0.58238715 -0.02114155 -0.61559844 -0.01143401  0.01547067
  0.          0.        ]",2.0,-1.2929325542496304,False,Sarsa
4731,34,94,"[-0.0993762   0.5685381  -0.0245081  -0.61550796 -0.01084629  0.01175437
  0.          0.        ]",2.0,1.116019750829946,False,Sarsa
4732,34,95,"[-0.09969759  0.555178   -0.03231302 -0.5937826  -0.01067582  0.00340943
  0.          0.        ]",2.0,3.160415282037275,False,Sarsa
4733,34,96,"[-0.09987859  0.54229677 -0.01889561 -0.5724927  -0.0098917   0.01568233
  0.          0.        ]",2.0,3.228181550430162,False,Sarsa
4734,34,97,"[-0.09991016  0.5296305  -0.00462303 -0.5629334  -0.00844117  0.02901058
  0.          0.        ]",2.0,2.074861285536014,False,Sarsa
4735,34,98,"[-0.0999835   0.51700115 -0.00859339 -0.5612985  -0.0072009   0.02480568
  0.          0.        ]",2.0,1.2219728135690218,False,Sarsa
4736,34,99,"[-0.09988184  0.5047588   0.00811523 -0.5440951  -0.00517292  0.04055952
  0.          0.        ]",2.0,2.827080776878671,False,Sarsa
4737,34,100,"[-0.09962292  0.4926859   0.02310467 -0.5365674  -0.00243046  0.05484922
  0.          0.        ]",2.0,1.8722638903939781,False,Sarsa
4738,34,101,"[-9.9335290e-02  4.8137105e-01  2.5862480e-02 -5.0287843e-01
  4.3487104e-04  5.7306726e-02  0.0000000e+00  0.0000000e+00]",1.0,4.366065494407249,False,Sarsa
4739,34,102,"[-0.0991209   0.4694519   0.01667419 -0.5297488   0.00514033  0.09410917
  0.          0.        ]",2.0,-1.976212527433346,False,Sarsa
4740,34,103,"[-0.09874449  0.45747745  0.03211173 -0.5322276   0.01060397  0.10927268
  0.          0.        ]",2.0,0.014131560529659748,False,Sarsa
4741,34,104,"[-0.09827976  0.44583136  0.04048935 -0.5176565   0.01650577  0.11803602
  0.          0.        ]",2.0,1.6533619198659124,False,Sarsa
4742,34,105,"[-0.09784536  0.43510094  0.03752666 -0.47698212  0.02234432  0.1167712
  0.          0.        ]",1.0,4.251129282255758,False,Sarsa
4743,34,106,"[-0.09749355  0.4237575   0.02715224 -0.50429547  0.03026547  0.1584228
  0.          0.        ]",2.0,-2.365204646027108,False,Sarsa
4744,34,107,"[-0.09720182  0.41333637  0.02129284 -0.46334058  0.03805097  0.1557102
  0.          0.        ]",1.0,4.062710868504252,False,Sarsa
4745,34,108,"[-0.09698458  0.4023016   0.01193701 -0.49070862  0.04771885  0.19335733
  0.          0.        ]",2.0,-2.6207097473721164,False,Sarsa
4746,34,109,"[-0.09667635  0.3913115   0.02052593 -0.4888088   0.0579021   0.20366514
  0.          0.        ]",1.0,-0.08192180887121764,False,Sarsa
4747,34,110,"[-0.09643593  0.37972435  0.01202318 -0.51549304  0.06978554  0.23766856
  0.          0.        ]",2.0,-2.7278727511131806,False,Sarsa
4748,34,111,"[-9.6315101e-02  3.6820108e-01  4.8259157e-04 -5.1272160e-01
  8.1259370e-02  2.2947688e-01  0.0000000e+00  0.0000000e+00]",2.0,-0.037370941215033315,False,Sarsa
4749,34,112,"[-0.09645386  0.35752946 -0.02461902 -0.47491378  0.09189949  0.2128026
  0.          0.        ]",3.0,3.3808507457322294,False,Sarsa
4750,34,113,"[-0.0964941   0.34626132 -0.01225882 -0.50133383  0.10006611  0.16333267
  0.          0.        ]",3.0,-2.3542434081823687,False,Sarsa
4751,34,114,"[-0.09644957  0.33441404 -0.00159281 -0.52696085  0.10606801  0.12003776
  0.          0.        ]",2.0,-2.037121729033173,False,Sarsa
4752,34,115,"[-0.09653959  0.32275587 -0.01468282 -0.51855797  0.11170824  0.11280451
  0.          0.        ]",2.0,1.0717541318006851,False,Sarsa
4753,34,116,"[-0.09652948  0.31121814 -0.00537867 -0.51327807  0.11805632  0.12696168
  0.          0.        ]",3.0,0.7151510872750435,False,Sarsa
4754,34,117,"[-0.09643497  0.29910636  0.00525808 -0.5386402   0.12223085  0.08349036
  0.          0.        ]",2.0,-1.8257509838218329,False,Sarsa
4755,34,118,"[-0.09635458  0.28711224  0.00363006 -0.533437    0.12660965  0.08757605
  0.          0.        ]",2.0,0.92563963946628,False,Sarsa
4756,34,119,"[-0.09644766  0.27594903 -0.01346617 -0.49650323  0.13074966  0.08280052
  0.          0.        ]",2.0,4.0154428490103244,False,Sarsa
4757,34,120,"[-0.09678459  0.26496744 -0.03703914 -0.48836628  0.13408552  0.06671716
  0.          0.        ]",2.0,1.08090465927732,False,Sarsa
4758,34,121,"[-0.0972291   0.2544797  -0.04776027 -0.46642223  0.13737853  0.06586029
  0.          0.        ]",2.0,2.4283727775701296,False,Sarsa
4759,34,122,"[-0.0977972   0.2442564  -0.05990866 -0.4546585   0.14047042  0.0618381
  0.          0.        ]",2.0,1.3494768553054655,False,Sarsa
4760,34,123,"[-0.09837475  0.23425741 -0.06117326 -0.4447281   0.14387439  0.06807956
  0.          0.        ]",2.0,1.2301177107590007,False,Sarsa
4761,34,124,"[-0.09915094  0.22438575 -0.08044093 -0.439013    0.14669074  0.05632656
  0.          0.        ]",2.0,0.5536679928315038,False,Sarsa
4762,34,125,"[-0.10016356  0.21505617 -0.10350783 -0.41487443  0.14893991  0.04498326
  0.          0.        ]",1.0,2.1558763622265618,False,Sarsa
4763,34,126,"[-0.10125389  0.20510739 -0.11328435 -0.44259676  0.15318452  0.08489204
  0.          0.        ]",2.0,-2.531812258444502,False,Sarsa
4764,34,127,"[-0.10232582  0.1961408  -0.11226396 -0.39904514  0.15825772  0.10146374
  0.          0.        ]",3.0,4.176599050653235,False,Sarsa
